,0
35321,35
35322,654
35323,142
35324,249
35325,653
35326,776
35327,746
35328,703
35329,355
35330,44
35331,142
35332,189
35333,189
35334,8
35335,8
35336,462
35337,157
35338,526
35339,368
35340,714
35341,81
35342,368
35343,27
35344,744
35345,576
35346,744
35347,694
35348,444
35349,444
35350,444
35351,444
35352,444
35353,24
35354,444
35355,790
35356,157
35357,444
35358,288
35359,623
35360,792
35361,142
35362,684
35363,463
35364,463
35365,463
35366,398
35367,657
35368,196
35369,444
35370,714
35371,444
35372,444
35373,384
35374,75
35375,398
35376,186
35377,119
35378,744
35379,316
35380,330
35381,106
35382,104
35383,766
35384,44
35385,262
35386,351
35387,351
35388,351
35389,746
35390,262
35391,53
35392,524
35393,368
35394,398
35395,750
35396,389
35397,638
35398,301
35399,242
35400,339
35401,53
35402,268
35403,330
35404,325
35405,95
35406,505
35407,629
35408,611
35409,90
35410,744
35411,614
35412,385
35413,352
35414,27
35415,654
35416,676
35417,293
35418,351
35419,24
35420,24
35421,24
35422,24
35423,24
35424,24
35425,24
35426,24
35427,499
35428,474
35429,142
35430,725
35431,444
35432,110
35433,714
35434,657
35435,657
35436,503
35437,397
35438,210
35439,97
35440,398
35441,397
35442,19
35443,262
35444,210
35445,606
35446,628
35447,398
35448,483
35449,483
35450,113
35451,304
35452,603
35453,708
35454,649
35455,44
35456,398
35457,649
35458,649
35459,649
35460,649
35461,649
35462,704
35463,649
35464,649
35465,49
35466,649
35467,157
35468,790
35469,210
35470,112
35471,558
35472,558
35473,558
35474,558
35475,558
35476,558
35477,110
35478,110
35479,123
35480,704
35481,385
35482,548
35483,312
35484,157
35485,111
35486,312
35487,157
35488,157
35489,524
35490,312
35491,157
35492,157
35493,157
35494,444
35495,347
35496,504
35497,97
35498,157
35499,385
35500,385
35501,97
35502,611
35503,444
35504,444
35505,444
35506,292
35507,744
35508,56
35509,657
35510,44
35511,462
35512,44
35513,746
35514,210
35515,790
35516,142
35517,776
35518,111
35519,111
35520,115
35521,115
35522,157
35523,746
35524,111
35525,484
35526,681
35527,135
35528,330
35529,330
35530,7
35531,90
35532,504
35533,330
35534,368
35535,608
35536,176
35537,44
35538,157
35539,735
35540,576
35541,790
35542,210
35543,234
35544,113
35545,504
35546,47
35547,113
35548,177
35549,533
35550,153
35551,259
35552,110
35553,1
35554,210
35555,646
35556,351
35557,351
35558,351
35559,351
35560,351
35561,351
35562,351
35563,44
35564,353
35565,353
35566,36
35567,381
35568,656
35569,210
35570,753
35571,649
35572,692
35573,444
35574,446
35575,740
35576,35
35577,35
35578,11
35579,190
35580,614
35581,0
35582,11
35583,57
35584,333
35585,169
35586,684
35587,684
35588,11
35589,190
35590,190
35591,190
35592,157
35593,330
35594,262
35595,234
35596,234
35597,234
35598,234
35599,234
35600,444
35601,444
35602,576
35603,484
35604,203
35605,60
35606,498
35607,484
35608,498
35609,484
35610,234
35611,714
35612,444
35613,616
35614,444
35615,484
35616,214
35617,155
35618,157
35619,1
35620,483
35621,297
35622,484
35623,484
35624,484
35625,112
35626,616
35627,605
35628,157
35629,282
35630,549
35631,498
35632,589
35633,444
35634,119
35635,667
35636,667
35637,179
35638,61
35639,385
35640,347
35641,347
35642,347
35643,347
35644,347
35645,498
35646,498
35647,498
35648,498
35649,498
35650,196
35651,444
35652,444
35653,444
35654,558
35655,657
35656,657
35657,119
35658,106
35659,680
35660,708
35661,476
35662,646
35663,444
35664,25
35665,247
35666,115
35667,297
35668,463
35669,39
35670,330
35671,331
35672,115
35673,629
35674,189
35675,483
35676,27
35677,448
35678,93
35679,656
35680,749
35681,44
35682,44
35683,744
35684,241
35685,750
35686,277
35687,166
35688,142
35689,462
35690,268
35691,744
35692,351
35693,629
35694,142
35695,647
35696,61
35697,106
35698,44
35699,385
35700,744
35701,157
35702,196
35703,140
35704,189
35705,746
35706,703
35707,703
35708,703
35709,330
35710,444
35711,113
35712,53
35713,142
35714,8
35715,347
35716,684
35717,281
35718,744
35719,576
35720,368
35721,142
35722,288
35723,196
35724,113
35725,629
35726,142
35727,687
35728,142
35729,111
35730,0
35731,113
35732,44
35733,53
35734,288
35735,44
35736,687
35737,766
35738,113
35739,210
35740,523
35741,523
35742,38
35743,110
35744,444
35745,714
35746,714
35747,724
35748,196
35749,234
35750,157
35751,576
35752,330
35753,142
35754,157
35755,576
35756,576
35757,89
35758,779
35759,44
35760,264
35761,142
35762,142
35763,142
35764,474
35765,629
35766,398
35767,746
35768,115
35769,628
35770,1
35771,44
35772,101
35773,351
35774,38
35775,6
35776,190
35777,398
35778,398
35779,663
35780,744
35781,330
35782,696
35783,142
35784,474
35785,746
35786,437
35787,439
35788,351
35789,474
35790,439
35791,707
35792,439
35793,439
35794,439
35795,142
35796,189
35797,642
35798,234
35799,463
35800,190
35801,766
35802,684
35803,339
35804,339
35805,234
35806,142
35807,583
35808,264
35809,363
35810,264
35811,628
35812,628
35813,628
35814,628
35815,339
35816,398
35817,198
35818,345
35819,484
35820,483
35821,744
35822,76
35823,76
35824,25
35825,281
35826,653
35827,44
35828,527
35829,297
35830,785
35831,603
35832,642
35833,115
35834,351
35835,642
35836,157
35837,157
35838,784
35839,398
35840,194
35841,363
35842,444
35843,247
35844,176
35845,311
35846,339
35847,790
35848,142
35849,142
35850,790
35851,563
35852,706
35853,714
35854,351
35855,483
35856,339
35857,725
35858,179
35859,611
35860,694
35861,575
35862,483
35863,398
35864,339
35865,351
35866,311
35867,576
35868,21
35869,210
35870,214
35871,351
35872,483
35873,483
35874,789
35875,113
35876,1
35877,339
35878,533
35879,49
35880,4
35881,287
35882,188
35883,113
35884,115
35885,799
35886,657
35887,142
35888,314
35889,314
35890,657
35891,36
35892,115
35893,142
35894,392
35895,142
35896,296
35897,39
35898,189
35899,527
35900,527
35901,330
35902,498
35903,498
35904,262
35905,142
35906,635
35907,629
35908,504
35909,446
35910,111
35911,44
35912,189
35913,251
35914,157
35915,330
35916,110
35917,110
35918,110
35919,110
35920,110
35921,110
35922,110
35923,110
35924,110
35925,110
35926,110
35927,110
35928,110
35929,558
35930,558
35931,558
35932,558
35933,123
35934,123
35935,123
35936,123
35937,558
35938,558
35939,558
35940,558
35941,558
35942,558
35943,611
35944,168
35945,135
35946,246
35947,646
35948,646
35949,157
35950,221
35951,219
35952,744
35953,351
35954,706
35955,725
35956,684
35957,44
35958,10
35959,746
35960,351
35961,44
35962,142
35963,653
35964,142
35965,653
35966,142
35967,210
35968,779
35969,351
35970,351
35971,262
35972,142
35973,157
35974,681
35975,331
35976,142
35977,142
35978,142
35979,398
35980,725
35981,483
35982,44
35983,398
35984,398
35985,342
35986,113
35987,398
35988,642
35989,436
35990,43
35991,142
35992,44
35993,157
35994,113
35995,763
35996,476
35997,498
35998,484
35999,157
36000,157
36001,142
36002,157
36003,157
36004,674
36005,142
36006,483
36007,351
36008,351
36009,351
36010,616
36011,351
36012,144
36013,210
36014,486
36015,135
36016,393
36017,179
36018,372
36019,372
36020,589
36021,684
36022,674
36023,372
36024,372
36025,28
36026,576
36027,763
36028,385
36029,281
36030,249
36031,384
36032,119
36033,790
36034,790
36035,44
36036,330
36037,268
36038,687
36039,714
36040,142
36041,142
36042,667
36043,157
36044,268
36045,288
36046,142
36047,744
36048,594
36049,0
36050,277
36051,725
36052,725
36053,707
36054,558
36055,558
36056,558
36057,558
36058,558
36059,123
36060,123
36061,123
36062,558
36063,558
36064,558
36065,280
36066,110
36067,110
36068,110
36069,174
36070,558
36071,558
36072,123
36073,62
36074,351
36075,753
36076,661
36077,753
36078,661
36079,35
36080,197
36081,48
36082,48
36083,351
36084,470
36085,725
36086,142
36087,629
36088,197
36089,593
36090,628
36091,398
36092,738
36093,372
36094,372
36095,372
36096,372
36097,373
36098,373
36099,181
36100,692
36101,692
36102,692
36103,692
36104,558
36105,558
36106,558
36107,558
36108,558
36109,110
36110,110
36111,110
36112,110
36113,110
36114,110
36115,558
36116,558
36117,558
36118,558
36119,104
36120,113
36121,335
36122,44
36123,749
36124,8
36125,708
36126,157
36127,288
36128,790
36129,382
36130,558
36131,436
36132,437
36133,437
36134,437
36135,437
36136,437
36137,436
36138,110
36139,558
36140,142
36141,483
36142,749
36143,197
36144,76
36145,142
36146,474
36147,142
36148,725
36149,281
36150,495
36151,749
36152,668
36153,48
36154,142
36155,277
36156,744
36157,684
36158,498
36159,142
36160,677
36161,44
36162,744
36163,262
36164,203
36165,476
36166,476
36167,714
36168,714
36169,444
36170,294
36171,215
36172,44
36173,476
36174,203
36175,725
36176,725
36177,438
36178,438
36179,694
36180,656
36181,656
36182,216
36183,281
36184,687
36185,19
36186,196
36187,288
36188,714
36189,110
36190,110
36191,110
36192,110
36193,110
36194,110
36195,110
36196,110
36197,110
36198,110
36199,611
36200,674
36201,69
36202,69
36203,740
36204,189
36205,351
36206,571
36207,142
36208,440
36209,44
36210,725
36211,398
36212,44
36213,24
36214,24
36215,759
36216,339
36217,325
36218,188
36219,44
36220,339
36221,44
36222,142
36223,629
36224,759
36225,44
36226,142
36227,142
36228,452
36229,197
36230,197
36231,24
36232,629
36233,142
36234,8
36235,746
36236,746
36237,142
36238,234
36239,157
36240,106
36241,351
36242,8
36243,8
36244,158
36245,142
36246,330
36247,484
36248,674
36249,536
36250,225
36251,1
36252,750
36253,657
36254,474
36255,123
36256,76
36257,339
36258,142
36259,142
36260,142
36261,749
36262,48
36263,48
36264,483
36265,351
36266,54
36267,54
36268,54
36269,330
36270,76
36271,142
36272,446
36273,6
36274,674
36275,142
36276,674
36277,674
36278,674
36279,674
36280,226
36281,197
36282,142
36283,142
36284,142
36285,142
36286,190
36287,748
36288,635
36289,685
36290,281
36291,53
36292,142
36293,368
36294,524
36295,203
36296,330
36297,763
36298,194
36299,142
36300,498
36301,351
36302,351
36303,437
36304,397
36305,382
36306,351
36307,630
36308,744
36309,330
36310,347
36311,650
36312,444
36313,101
36314,351
36315,189
36316,776
36317,194
36318,142
36319,766
36320,770
36321,44
36322,527
36323,368
36324,397
36325,616
36326,545
36327,44
36328,483
36329,474
36330,157
36331,680
36332,299
36333,157
36334,142
36335,142
36336,142
36337,657
36338,157
36339,599
36340,44
36341,359
36342,540
36343,166
36344,629
36345,48
36346,48
36347,48
36348,708
36349,48
36350,5
36351,347
36352,48
36353,48
36354,176
36355,746
36356,368
36357,196
36358,281
36359,281
36360,768
36361,576
36362,784
36363,330
36364,398
36365,666
36366,385
36367,113
36368,142
36369,142
36370,142
36371,657
36372,144
36373,38
36374,144
36375,144
36376,657
36377,611
36378,331
36379,39
36380,657
36381,39
36382,39
36383,115
36384,270
36385,725
36386,157
36387,629
36388,629
36389,288
36390,189
36391,463
36392,142
36393,558
36394,558
36395,251
36396,558
36397,251
36398,558
36399,142
36400,297
36401,738
36402,738
36403,738
36404,135
36405,104
36406,708
36407,616
36408,359
36409,707
36410,436
36411,21
36412,498
36413,281
36414,707
36415,281
36416,281
36417,629
36418,643
36419,576
36420,674
36421,203
36422,12
36423,197
36424,157
36425,753
36426,474
36427,90
36428,398
36429,576
36430,157
36431,351
36432,381
36433,8
36434,241
36435,476
36436,339
36437,616
36438,744
36439,616
36440,194
36441,113
36442,113
36443,113
36444,177
36445,397
36446,294
36447,567
36448,339
36449,33
36450,398
36451,463
36452,657
36453,474
36454,397
36455,142
36456,397
36457,677
36458,677
36459,53
36460,395
36461,674
36462,330
36463,350
36464,474
36465,628
36466,157
36467,445
36468,115
36469,115
36470,38
36471,330
36472,142
36473,746
36474,746
36475,635
36476,702
36477,474
36478,398
36479,541
36480,106
36481,474
36482,474
36483,194
36484,645
36485,749
36486,753
36487,687
36488,629
36489,474
36490,708
36491,114
36492,111
36493,368
36494,368
36495,76
36496,523
36497,39
36498,351
36499,76
36500,523
36501,498
36502,498
36503,498
36504,25
36505,288
36506,351
36507,558
36508,123
36509,342
36510,351
36511,351
36512,351
36513,351
36514,351
36515,351
36516,351
36517,351
36518,194
36519,330
36520,8
36521,707
36522,176
36523,629
36524,603
36525,76
36526,611
36527,330
36528,424
36529,210
36530,210
36531,210
36532,210
36533,210
36534,210
36535,616
36536,533
36537,533
36538,533
36539,475
36540,189
36541,364
36542,364
36543,364
36544,519
36545,61
36546,61
36547,215
36548,75
36549,330
36550,611
36551,446
36552,446
36553,446
36554,446
36555,446
36556,118
36557,522
36558,140
36559,474
36560,214
36561,205
36562,214
36563,657
36564,382
36565,474
36566,504
36567,661
36568,196
36569,558
36570,142
36571,743
36572,196
36573,140
36574,368
36575,733
36576,262
36577,157
36578,474
36579,614
36580,614
36581,474
36582,189
36583,33
36584,219
36585,33
36586,347
36587,168
36588,168
36589,168
36590,168
36591,770
36592,351
36593,288
36594,368
36595,498
36596,157
36597,657
36598,486
36599,110
36600,578
36601,657
36602,714
36603,330
36604,330
36605,330
36606,330
36607,504
36608,300
36609,498
36610,142
36611,351
36612,113
36613,36
36614,623
36615,657
36616,657
36617,38
36618,115
36619,115
36620,38
36621,115
36622,115
36623,449
36624,44
36625,498
36626,347
36627,558
36628,558
36629,123
36630,54
36631,498
36632,176
36633,54
36634,286
36635,113
36636,249
36637,503
36638,724
36639,396
36640,278
36641,653
36642,157
36643,157
36644,444
36645,168
36646,452
36647,277
36648,63
36649,339
36650,63
36651,135
36652,61
36653,649
36654,262
36655,314
36656,657
36657,766
36658,234
36659,484
36660,398
36661,398
36662,610
36663,721
36664,628
36665,616
36666,292
36667,616
36668,268
36669,642
36670,616
36671,54
36672,661
36673,75
36674,11
36675,142
36676,474
36677,1
36678,90
36679,330
36680,444
36681,582
36682,330
36683,241
36684,616
36685,707
36686,69
36687,63
36688,527
36689,483
36690,339
36691,351
36692,733
36693,157
36694,113
36695,44
36696,113
36697,657
36698,194
36699,707
36700,339
36701,558
36702,558
36703,8
36704,48
36705,483
36706,119
36707,558
36708,558
36709,558
36710,398
36711,556
36712,556
36713,680
36714,110
36715,678
36716,707
36717,385
36718,176
36719,53
36720,38
36721,753
36722,53
36723,753
36724,353
36725,347
36726,115
36727,114
36728,314
36729,168
36730,157
36731,197
36732,259
36733,443
36734,157
36735,449
36736,449
36737,523
36738,197
36739,153
36740,675
36741,347
36742,330
36743,398
36744,330
36745,97
36746,262
36747,281
36748,281
36749,523
36750,444
36751,440
36752,611
36753,556
36754,556
36755,523
36756,214
36757,281
36758,281
36759,558
36760,558
36761,558
36762,142
36763,330
36764,616
36765,616
36766,770
36767,637
36768,637
36769,704
36770,177
36771,474
36772,19
36773,241
36774,444
36775,504
36776,0
36777,575
36778,398
36779,142
36780,642
36781,746
36782,785
36783,278
36784,145
36785,278
36786,278
36787,196
36788,53
36789,140
36790,61
36791,216
36792,215
36793,215
36794,61
36795,279
36796,64
36797,527
36798,297
36799,645
36800,385
36801,384
36802,463
36803,382
36804,749
36805,749
36806,353
36807,108
36808,108
36809,62
36810,616
36811,790
36812,44
36813,540
36814,154
36815,708
36816,657
36817,330
36818,444
36819,90
36820,692
36821,498
36822,498
36823,291
36824,656
36825,653
36826,278
36827,474
36828,474
36829,474
36830,339
36831,684
36832,111
36833,8
36834,339
36835,194
36836,556
36837,684
36838,278
36839,278
36840,196
36841,614
36842,395
36843,395
36844,657
36845,1
36846,39
36847,707
36848,556
36849,89
36850,194
36851,197
36852,351
36853,61
36854,385
36855,694
36856,351
36857,571
36858,278
36859,575
36860,614
36861,523
36862,288
36863,351
36864,19
36865,262
36866,25
36867,736
36868,110
36869,106
36870,110
36871,712
36872,524
36873,241
36874,241
36875,194
36876,30
36877,667
36878,576
36879,304
36880,351
36881,135
36882,603
36883,629
36884,272
36885,703
36886,190
36887,272
36888,113
36889,113
36890,111
36891,692
36892,113
36893,576
36894,692
36895,112
36896,39
36897,61
36898,687
36899,3
36900,179
36901,179
36902,179
36903,142
36904,142
36905,142
36906,262
36907,262
36908,764
36909,692
36910,436
36911,364
36912,437
36913,437
36914,330
36915,437
36916,556
36917,436
36918,556
36919,437
36920,674
36921,437
36922,436
36923,556
36924,388
36925,556
36926,463
36927,351
36928,93
36929,252
36930,252
36931,674
36932,463
36933,190
36934,766
36935,252
36936,681
36937,463
36938,674
36939,252
36940,190
36941,463
36942,252
36943,262
36944,558
36945,558
36946,558
36947,558
36948,558
36949,558
36950,558
36951,558
36952,642
36953,642
36954,742
36955,448
36956,266
36957,115
36958,517
36959,266
36960,517
36961,724
36962,442
36963,367
36964,498
36965,246
36966,743
36967,601
36968,753
36969,649
36970,558
36971,97
36972,1
36973,142
36974,5
36975,142
36976,164
36977,242
36978,125
36979,125
36980,692
36981,297
36982,749
36983,522
36984,749
36985,68
36986,483
36987,347
36988,657
36989,744
36990,744
36991,524
36992,347
36993,714
36994,444
36995,398
36996,436
36997,210
36998,703
36999,692
37000,215
37001,725
37002,39
37003,153
37004,68
37005,63
37006,674
37007,112
37008,61
37009,666
37010,437
37011,437
37012,437
37013,437
37014,436
37015,437
37016,437
37017,437
37018,436
37019,436
37020,436
37021,437
37022,436
37023,437
37024,436
37025,437
37026,437
37027,437
37028,52
37029,448
37030,766
37031,740
37032,162
37033,115
37034,609
37035,330
37036,118
37037,733
37038,733
37039,733
37040,176
37041,176
37042,176
37043,176
37044,176
37045,176
37046,176
37047,176
37048,503
37049,176
37050,123
37051,176
37052,503
37053,157
37054,189
37055,556
37056,556
37057,654
37058,373
37059,517
37060,398
37061,246
37062,610
37063,398
37064,498
37065,740
37066,115
37067,9
37068,642
37069,364
37070,364
37071,674
37072,519
37073,171
37074,171
37075,674
37076,437
37077,437
37078,556
37079,205
37080,25
37081,351
37082,351
37083,268
37084,351
37085,351
37086,351
37087,351
