,0,1,2,3
4116,171166,"[25862, 27945, 37643, 43856, 44340, 47304, 47650, 48882, 49352, 53562, 54642, 43897, 49459, 50549, 52560]",28580,0
4117,55864,"[973, 1836]",2582,1
4118,23693,"[383, 24650, 10581, 11401, 13449, 14760, 20599, 32742, 8445, 13084, 24715, 28257, 27334, 38202, 29698, 50861, 15644, 9021, 42284, 43530, 46186, 54615, 28062, 47186, 4763, 34342, 6289, 24518, 55698, 23982, 4612, 12361]",21338,0
4119,1513,[25082],40867,1
4120,55415,"[2213, 6181, 21200, 37738, 41555, 46989, 48446, 47464, 2319]",31117,0
4121,121506,"[36398, 42244, 43186, 26389, 38319, 36110, 36625]",32783,0
4122,97359,"[22258, 35045, 41928, 52382, 54738, 20607]",26979,1
4123,5545,"[33750, 34577]",16104,0
4124,37508,"[9596, 20978, 16525, 6103, 17836, 32556]",4998,0
4125,97733,"[141, 13728]",36079,0
4126,43066,"[16184, 22013, 19457, 27444, 40746]",13058,0
4127,30966,"[12937, 10682, 197]",24341,1
4128,144340,"[2711, 5374, 5970, 6965, 4636, 9061, 5223, 6306, 7926, 8475, 3120, 4007, 6631, 2321, 12969, 7665, 2830, 16587, 15957, 15883, 18170, 5005, 5294, 14959, 17820, 20374, 7954, 2420, 15190, 10644, 5122, 20126, 17704, 8675, 20033, 20011, 15709, 20015, 23428, 23651, 23419, 20976, 22449, 24584, 24145, 12617, 20807, 6845, 25898, 23585, 20836, 18219, 22788, 15234, 25109, 25549, 25551, 21123, 29343, 29346, 22990, 25401, 28491, 29000, 31277, 33071, 32936, 32301, 25566, 31582, 8431, 15821, 30586, 34957, 34144, 36743, 36421, 14765, 14134, 33074, 14981, 30782, 37434, 29247, 34699, 34973, 33585, 24537, 25537, 36141, 24630, 34607, 38087, 42285, 12368, 29100, 23074, 16280, 26566, 44899, 43350, 37305, 46984, 42284, 45937, 38494, 46136, 39370, 46521, 38302, 45546, 47251, 44845, 47629, 17585, 49831, 47861, 31396, 42925, 44587, 5226, 53666, 52187, 53028, 45399, 50220]",29461,0
4129,111324,"[4887, 10956, 46378]",7733,0
4130,80998,"[1075, 774, 14947, 15082, 1549, 24523]",25025,1
4131,178703,"[3612, 13862, 18418, 37802]",4383,0
4132,3146,[18894],36984,0
4133,60936,"[15865, 23096]",3748,1
4134,155701,"[20438, 23690, 29943, 39072, 40389]",15615,0
4135,183747,[13921],47633,1
4136,64468,[4626],1714,1
4137,64163,"[13868, 13870, 36609, 11687]",32022,1
4138,75150,"[24129, 10739, 22470]",46529,0
4139,105545,[21237],8614,0
4140,170510,"[148, 3747]",51941,0
4141,99686,"[643, 15043, 28323]",52400,0
4142,160987,"[10050, 20806, 56133, 25796]",48997,0
4143,113407,"[54245, 149]",9704,0
4144,107665,[53521],36370,0
4145,25893,"[9128, 18533, 10236]",42002,0
4146,161138,"[12332, 50344]",41623,1
4147,22967,[26573],6919,0
4148,173858,[13840],4879,0
4149,28175,"[10651, 35000]",39550,1
4150,168687,"[9494, 30923, 38473, 30922, 3618, 4951, 14495, 16851, 20979, 23654, 24501, 29248, 45653, 16189, 16333]",47743,0
4151,178595,"[11694, 11805, 18367, 16758, 36536, 32434, 31647, 12912, 20915, 28759, 37504, 2014, 21288, 24837, 31450, 49969, 8431, 9503, 34910, 47150]",49989,1
4152,111642,"[3270, 4002, 12513, 12516, 17475]",49967,0
4153,110621,"[6720, 43031, 5825, 23277]",44448,1
4154,127760,"[45561, 46052, 7873, 39261, 48486, 53295]",43745,1
4155,87290,"[2063, 24494, 28731, 24836, 41891, 44373, 46442, 49156, 55458, 56219, 32758, 45625, 55532, 55970, 57204, 56724, 23150, 6782, 9517, 10580, 21283, 29247, 32158, 34478, 37216, 46556]",56334,0
4156,64620,"[1312, 23380, 28312, 31084, 32417, 34515, 34649, 37430, 39072, 43577, 43731, 44950, 45613, 47400, 27532, 44128, 47859, 16056, 19796, 34573]",9020,0
4157,6215,"[23855, 54526, 60733, 60875, 2012, 59864, 51136]",20106,0
4158,178083,"[968, 1432, 2291, 1213, 3222, 2795, 4545, 3901, 2868, 5971, 10310, 13758, 13548, 6553, 16245, 18203, 14805, 24642, 33892, 43289, 46418, 40534, 51204, 47464, 53184, 54241, 56909, 9359, 12361, 44482, 29247, 52001, 54526]",55763,1
4159,137708,"[16408, 21189, 23169, 23573]",24694,1
4160,54913,"[42168, 16717, 35803, 40122]",53662,0
4161,179231,"[32964, 43423]",7234,0
4162,185633,"[2014, 9092]",20102,0
4163,185085,"[43607, 38918, 24169, 45190, 11766, 14724]",56238,0
4164,188803,"[37306, 50832, 51090, 54701]",53334,0
4165,121373,[48451],31566,0
4166,58052,"[25593, 21016, 42017, 21121]",28674,1
4167,158362,"[32692, 7257, 33438, 896, 53296, 18668, 43707, 54842, 55698, 32360, 35020, 58694]",59143,1
4168,44955,"[3655, 4806, 3703, 1732, 5003]",22197,0
4169,73220,[15883],14350,0
4170,126967,"[6337, 17257, 17544, 36953]",15387,0
4171,76757,"[2184, 1689, 11341, 11346, 42312]",222,1
4172,186947,"[33688, 39070]",41101,1
4173,99432,[2616],56381,0
4174,170226,"[31640, 7507]",44693,0
4175,85284,"[3599, 9790, 13820, 20531, 20033, 20312, 16290, 23484, 23596, 21514, 5497, 25718, 13006, 25348, 23170, 20724, 3417, 16776, 20055, 26619, 29723, 28490, 28776, 32446, 32306, 7885, 29633, 35161, 25059, 30716, 37440, 35009, 33712, 38985, 27092, 27313, 31225, 38088, 36472, 42099, 42543, 43662, 22927, 41357, 36916, 46745, 47942, 47256, 42462, 40169, 41817, 49757, 25536, 51204, 47185, 20426, 28010, 53372, 52955, 13868, 46070, 50386, 56043, 57548, 57868, 46360, 50933, 59295, 59260, 60144, 21740, 59864, 59873, 59936, 54888, 59654, 49774, 58330, 60971]",34093,1
4176,168085,[21326],36749,0
4177,184676,[56712],46775,0
4178,122363,"[29206, 9623, 17614, 21935, 25796]",33671,0
4179,187136,"[4547, 13429, 19517, 33285, 2923]",53361,1
4180,175408,"[7693, 10986, 14039, 15809, 23606, 25965, 26238, 38718, 38738, 38795, 41502, 42664, 42665, 45233, 46465, 48251, 48882]",48044,0
4181,104951,"[46782, 29757]",18949,0
4182,29555,"[223, 8112, 28638, 20980, 31770, 34640, 36837, 33095, 13375, 35047, 14519, 15856, 26369, 42536, 47149, 49854, 18218, 36650]",49618,1
4183,155163,"[25522, 59225, 25965]",35671,1
4184,75410,"[19926, 14240, 26441, 25289, 30364, 31488, 27887, 25783]",55590,0
4185,68951,"[11463, 29899, 53169, 55673]",29400,0
4186,16757,"[2065, 2588, 24518, 25796, 35557, 2080, 3167, 27817]",32935,1
4187,54451,"[11082, 9573, 5828, 16045, 2733, 3403, 12318, 18297, 16573, 5788, 14611, 17390, 14573, 3960, 18743, 10413, 5165, 5166, 19767, 12430, 13435, 20312, 20311, 19708, 2743, 18380, 20055, 7386, 5910, 22744, 12968, 23652, 160, 25015, 19838, 13027, 25553, 29278, 28443, 14475, 23400, 25876, 5946, 29422, 27547, 14488, 28365, 4721, 11675, 31575, 26103, 32965, 8340, 17205, 28170, 10322, 15234, 668, 29756, 6524, 1971, 30823, 34270, 10212, 17888, 29247, 35736, 37753, 34919, 32991, 21979, 13231, 35107, 538, 25797, 29702, 14596, 16938, 42394, 12368, 45403, 42830, 42126, 10805, 45399, 42761, 44567, 31383, 46042, 46010, 40099, 41899, 46072]",26230,0
4188,38131,[42912],43129,1
4189,28602,"[2745, 41427, 19733, 42634, 44995, 53530]",27503,0
4190,14804,[53166],45728,0
4191,88211,"[12976, 8380, 16741]",1877,0
4192,180329,"[39333, 22406, 19468, 43351, 23754, 42484, 36006, 19209, 23922, 26300, 36799, 22959, 25960, 10581, 23982, 34354, 36780, 37978, 51397, 2510, 4685, 37923]",53045,1
4193,129483,[48483],48399,0
4194,133639,"[845, 1101, 9542, 9571, 9590, 10544, 11617, 16041, 18897, 5851]",8379,1
4195,171147,"[206, 1758, 3623, 4864, 471, 4867, 5304, 849, 706, 1736, 2603, 2885, 4866, 1734, 857, 2880, 6044, 834, 839, 841, 845, 852, 5872, 6418, 6416, 5802, 6869, 7108, 836, 4067]",7688,1
4196,105507,"[16959, 16594, 22343, 52412]",25188,1
4197,106779,"[6087, 60, 33892, 4060, 29440]",12033,0
4198,111790,"[23587, 46418, 46986, 47483, 47587, 49734, 45343, 46782]",6279,0
4199,56839,"[10055, 12915, 10983, 18090]",28508,0
4200,44680,"[21075, 39049, 42002, 25135]",42868,1
4201,149640,"[299, 371, 497, 723, 967, 1098, 1210, 1150, 1468, 1111, 303, 529, 1212, 1208, 1218, 1433, 1618, 1175, 2086, 1700, 1996, 1912, 1955, 1206, 1791, 1938, 2226, 1939, 1694, 2210, 1598, 1372, 2032, 972, 1971, 237, 1941, 1646, 2145, 2245, 1718, 1897, 2475, 2320, 1714, 1494, 1709, 1787, 421, 2057, 1253, 1267, 2264, 1930, 3003, 2325, 2142, 2304, 2478, 1203, 2124, 2541, 2091, 2711, 950, 2128, 3080, 1695, 2144, 3208, 3156, 2238, 2811, 3077, 1523, 2214, 887, 1381, 2215, 3249]",1224,1
4202,67271,"[20836, 3427, 21643, 20, 36377, 20041, 39186, 19955, 12361, 41354, 34270, 45864, 46762, 56670, 26204, 26384, 10258, 30421, 19865]",17060,0
4203,152011,"[12010, 14039, 19486, 23969, 15812, 12270, 18066]",21082,1
4204,62744,"[14437, 15583, 33112, 25458, 42216, 42334, 14952, 25960, 29307, 2979, 10294, 28360, 40789]",53908,1
4205,70996,"[28839, 42336, 53762]",51322,1
4206,73394,"[4426, 14939, 56681]",5704,1
4207,148197,"[38756, 11435]",39486,0
4208,9547,"[18649, 14737, 3149, 3787, 4336, 4763, 5077, 7623, 9837]",12809,1
4209,146651,"[10753, 7600, 16776, 41586, 42391]",12361,1
4210,23212,"[17756, 22486, 11885, 20922, 10909, 11756, 12340, 26573, 37234, 12254]",12518,0
4211,5456,"[44493, 49156, 52748, 3330, 54712, 50155, 60889, 3317, 30330, 54288, 60980]",50353,1
4212,38523,"[6856, 13408, 13832]",48060,0
4213,175131,"[9493, 6681, 13895]",61663,0
4214,14965,"[2479, 8544]",405,0
4215,132318,"[37199, 1038, 6604, 8183, 9824, 10087, 10332, 13691, 13910, 18217, 19154, 20718, 22022, 24301, 24351, 24458, 25965, 28505, 30165, 32556, 36130]",36803,1
4216,122504,"[8723, 2359]",55108,0
4217,100935,"[10322, 21324]",31567,1
4218,156294,"[33558, 23638, 25392, 33529, 34137, 35731, 39812, 38250, 52651, 13668, 52742, 41242, 40257, 57396, 41670, 49363, 52425]",51080,0
4219,115073,"[6579, 16682, 28307, 33877, 48758, 48818, 55258, 38173, 25796, 50580, 57318, 58047, 58300, 33391, 38811, 47660]",20998,0
4220,105420,"[1859, 4279, 5120, 20919, 45556, 40087, 47649]",46782,1
4221,65572,"[4996, 5176, 11603, 5847, 12740, 19198, 437, 33387, 38594, 12902, 25671, 33458, 28050, 52343, 2651]",48990,1
4222,91107,"[39889, 14039, 29583, 30667]",2933,0
4223,184306,"[17349, 1010]",3737,0
4224,26687,"[2138, 6832, 8132, 1083, 5776, 1536, 2088, 18061, 32594]",33688,1
4225,39232,"[40118, 50839]",2215,0
4226,173539,"[42897, 3270, 32006, 39274, 20154, 44376, 44744, 49338, 25364, 31724]",19470,0
4227,189789,"[11698, 12071, 25054, 20289, 6652, 12762, 33265, 31848, 35370, 34750, 36040, 34956, 35060, 32228, 32226, 40901, 38438, 41999, 43832, 43836, 44015, 32302, 43151, 44437, 28647, 38159, 47258, 52230, 43630, 51611, 53514, 47464, 51233, 52226, 52229, 52360, 52365, 52367, 52370, 34965, 55336, 48442, 49758, 56611, 52364, 55349, 61311]",59833,1
4228,102578,"[25379, 46782]",25533,0
4229,33653,"[11113, 5636, 15659, 13889, 25965, 33964]",51986,0
4230,139139,"[16776, 25129, 43825]",28735,0
4231,178951,"[16318, 13473, 18133, 17666, 19986, 21785, 21187, 25109, 25552, 29735, 25915, 31754, 31929, 24489, 33104, 30164, 34965, 34750, 34963, 37166, 33712, 41074, 27706, 41078, 44135, 39319, 48447, 49756, 34959, 50398]",44564,1
4232,85878,"[28283, 32965, 23492, 23250, 31473, 34270]",56265,0
4233,131545,"[7208, 1640, 1755, 12361, 21127]",38628,0
4234,48164,"[15251, 21083]",35270,0
4235,1898,"[26095, 44951]",48875,0
4236,190221,"[44308, 48871, 42002, 43019, 36237]",51328,0
4237,129716,"[3908, 4856, 6966, 10739, 14483, 24481, 2375, 38074, 35623]",36237,1
4238,182030,"[21025, 19294, 23584, 24938, 28906, 24679, 35143, 39359, 40304, 30367, 40013, 39462, 43922, 28491, 33167, 42915, 29391, 29392, 36285, 42514, 44437, 49266, 29422, 49756, 51617, 45182, 52364, 52365, 34965, 55814, 50428, 56079, 52769]",26753,0
4239,11514,"[30488, 20799, 6154, 33661, 27467, 42868]",5329,0
4240,118451,"[9028, 19111, 52921]",19969,1
4241,140231,"[16586, 19955]",18861,0
4242,158329,[43971],32076,1
4243,88233,"[2898, 16843, 17267, 27556, 54068, 11766]",12493,1
4244,112576,"[27691, 16024, 27843]",4763,1
4245,185402,"[7546, 10811, 16913, 43206, 3586, 14276]",18444,1
4246,8569,[23290],43530,1
4247,122295,[44433],7768,0
4248,182439,"[2314, 1070, 9388, 7717, 50747, 56993, 35418, 44943]",45288,1
4249,138560,"[15281, 11035, 27689, 15709, 37641, 2708, 38760, 41513, 46706, 39072, 31411]",41178,1
4250,6685,"[52224, 41407, 12785, 28178, 1340, 17585, 17614, 50431, 54526, 1582]",14170,0
4251,19398,"[32486, 840, 853, 859, 855, 13431, 13429, 839, 7610, 3765]",5212,1
4252,123565,"[47760, 37324]",54999,1
4253,416,"[12098, 11333, 10739, 32554, 21643, 43197]",43901,0
4254,148927,"[2040, 3245]",51352,0
4255,17701,"[7954, 13712, 18370, 27536, 16388]",29259,1
4256,54069,"[20835, 42842, 45069, 7497]",52405,0
4257,140267,"[28721, 4005]",12695,1
4258,10871,"[14187, 9591, 13525, 25965, 53361]",37705,0
4259,160436,"[24716, 36217, 36934, 38151, 39288, 14243, 5626, 7681, 10811, 12254, 15094, 17129, 17491, 23312, 23877, 31407, 32965, 38098, 46186, 15685, 21356, 41907, 57825, 41808, 16612, 27374, 33990, 35002, 38150, 38195, 46733, 48690]",52940,1
4260,185840,[7793],15865,1
4261,17069,"[31707, 896, 2035, 8118, 10071, 14976, 29523, 33700, 26987, 4859, 16948, 3, 2930, 6201, 7623, 9760, 11655, 14762, 23947, 24301, 25797, 29206, 41358, 44029, 9837, 26238]",49156,1
4262,106910,"[17558, 22444, 59130]",59738,1
4263,156784,"[18433, 31803, 4098, 17607, 44497, 20839, 21616]",12067,1
4264,129201,[24397],23277,1
4265,10252,"[6832, 2199, 533, 9837, 10380, 13246, 8617, 21444, 31634]",9386,0
4266,154646,"[19006, 26374, 23759, 26372, 23340, 43307, 204, 2383, 4811, 9978, 10099, 11657, 12632, 18414, 19469, 19926, 19928, 26313, 28401]",29038,1
4267,146664,[50587],30912,0
4268,12205,"[24665, 31020, 37753, 41357, 30626, 53119, 31567, 20982, 32230, 12550, 39732, 6318, 30585, 41276, 44543, 44551, 25188, 5241, 16683, 25210, 31806, 39993, 40630, 25397, 33233, 49975, 23456]",46730,0
4269,89960,"[6545, 8470]",37879,0
4270,85743,"[44026, 235]",10553,0
4271,153276,[10684],7655,1
4272,111866,"[1898, 2376, 3387, 2390, 3043, 1879, 1034, 2324, 2346, 1574, 3069, 4916, 4981, 5128, 596, 7864, 16622, 17488, 14213, 18652, 3149, 2014, 15252, 17987, 9496, 15452, 8519, 2709, 3799, 21469, 19846, 23633, 20975, 20976, 21187, 25516, 2775, 4020, 15146, 17675, 21288, 29450, 16853, 24319, 25870, 22439, 24641, 27861, 24425, 23166, 24476, 32389, 24547, 30213, 29757, 33438, 16859, 25527, 25921]",36294,0
4273,28518,"[26003, 13164, 16581, 1678, 17279, 17880, 25545, 32970, 36448, 1312]",30413,0
4274,147260,"[12875, 235, 21149, 4995]",16901,1
4275,123021,"[3747, 25297, 29206, 55422]",14764,1
4276,10123,"[16588, 13220, 26766, 38296]",57227,1
4277,12435,[44026],61519,1
4278,165082,"[11463, 7125, 44692, 56391, 5174, 20188, 35167]",36664,1
4279,112195,[21076],6413,0
4280,87739,"[32587, 42758]",31391,0
4281,36270,"[12375, 35357, 38590, 42394, 46886, 43571, 48682, 50297, 47332, 31389, 51187, 41449, 55254, 33717]",57039,1
4282,94443,"[6932, 745, 5093, 10092, 4866, 1891, 5005, 11227, 11443, 9451, 15258, 15096, 13851, 20384, 20807, 15027, 16149, 401, 14611, 22407, 22521, 23498, 4243, 13677, 30523, 13557, 33226, 33442, 36069, 34278, 37976, 15030, 41505, 43757, 38910, 23997, 35584, 36567, 42316, 32680, 39743, 38111, 31508, 43836, 35277, 46151, 46954, 42517, 42796, 43320, 49757, 21233, 50395, 42935, 39899, 53361]",26607,1
4283,68962,[50847],56774,1
4284,48965,"[12224, 32772, 14513, 28626, 36542, 36544, 32377, 22452, 34223, 36403, 31290, 10446]",33703,0
4285,60939,"[13632, 25398, 24265, 41465, 54798]",46528,0
4286,106510,"[47095, 44911, 50764]",24547,1
4287,68624,"[10756, 56407, 29305]",6302,0
4288,178223,[6260],8736,1
4289,50838,"[12159, 34014, 45001, 33801, 47655, 23927, 4319, 18355, 34013, 24134, 23930, 2974, 52631, 11765, 40206, 34016, 29897, 27192, 56028, 13674]",45724,1
4290,61246,"[19526, 25419]",26195,1
4291,139528,"[33846, 1312, 9284, 19208, 30820, 37324, 44900, 46136, 51638, 15288, 32101, 40087]",41407,1
4292,46807,"[14660, 52691]",60169,1
4293,173887,"[5702, 6103, 7399, 8407, 8577, 8551, 2380, 9145, 7805, 6228, 18200, 50835, 17488, 14894, 19380, 21461, 21782, 21783, 19874, 23633, 23587, 24490, 23847, 25513, 24145, 25054, 24322, 15619, 26502, 28992, 32229, 32514, 33438, 31475, 33439, 36041, 25983, 39768, 34278, 38755, 33077, 38535, 43289, 44131, 29100, 43662, 44014, 25529, 34372, 41749]",14858,0
4294,151954,"[8309, 44855, 28010, 19635, 8266, 24458, 32991, 38386, 53810, 34040]",50953,1
4295,123544,"[8495, 31583]",40094,1
4296,135853,"[8443, 11249, 9335, 21031, 3245, 22914, 27643, 23257, 38263, 16776]",35080,1
4297,172559,"[6699, 49754, 54895, 1358]",24840,0
4298,3844,"[38263, 38473, 36402]",42989,1
4299,130920,"[20218, 22628, 37252, 21626, 8675, 9496, 21643, 25430, 26230, 28592, 32337, 34054, 43512]",21356,1
4300,82847,"[44904, 18068]",5781,0
4301,52648,"[5836, 7166]",9643,1
4302,175940,"[8423, 3975, 13665]",11795,0
4303,191914,"[2568, 9360, 27478, 13324, 21651, 31757, 35835]",36826,0
4304,84982,"[34004, 10241, 33880, 43912, 4674, 8487, 38976, 42017, 53196]",41377,0
4305,107615,"[4225, 54526, 39274]",23607,0
4306,176320,"[8495, 55880, 56702, 10553, 31425, 52712]",8996,0
4307,102890,"[1492, 9184, 10484, 13382, 11385, 4935, 5528, 6952, 8023, 16113, 3603, 16201, 3149, 5623, 9091, 10322, 14610, 16889, 16573, 18297, 12844, 10645, 18218, 16969, 18219, 17964, 17749, 19629, 10101, 21113, 20343, 20011, 21837, 14347, 12789, 19226, 20057]",36909,0
4308,47683,"[17196, 26881, 28114, 30488, 13345, 24301, 36910, 7509, 15732, 28418, 23774]",25870,1
4309,111345,"[9141, 11385, 17774, 10048, 27934, 21326, 38025]",50078,1
4310,125366,"[3878, 2927, 12159, 40947, 10212]",34017,0
4311,66571,[10739],20208,1
4312,191441,"[4540, 4981]",4992,1
4313,178785,"[19057, 22672, 22811, 32991, 29987, 22697, 37006, 12414, 29296, 31084, 3075, 9770, 12579]",14622,1
4314,151540,"[31663, 47675, 61101, 51560]",16039,0
4315,4866,"[44529, 12361, 19319, 21433, 46882, 38284, 14004]",19990,0
4316,98453,"[2256, 1829, 2260, 1758, 809, 3838, 3220, 3728, 3239, 1138, 2947, 5778, 4833, 5970, 6811, 4966, 6475, 6116, 3571, 6423, 6401, 2806, 849, 2503, 842, 3685, 3561, 6309, 9191, 7560, 7547, 4957, 2877, 7548, 9542, 9571, 10658, 10544, 10535, 8304, 11783, 9603, 10753, 13429, 15435, 12934, 13720, 16977, 12544, 8516, 18375, 10322, 17051, 10739, 17134, 13712, 17796, 18164, 14825, 13653, 5294, 17407, 16297, 10472, 12549, 20799, 16560, 18735, 16290, 24695, 9693, 22919, 23633, 15078, 25543, 16620, 8958, 12844, 5235, 18936, 8905, 22790, 29004, 22217, 27493, 28094, 30051, 28611, 3546, 14522, 18281, 28839, 37765, 32507, 15260, 39396, 32566, 38656, 36276, 2557, 23789, 14455, 15188, 25962, 35648, 36550, 33585, 30017, 37759, 38621, 33775, 39066, 33331, 18217, 40307, 35696, 38774, 21439, 43705, 44135, 16776, 15007, 36547, 35691, 10581, 25349, 33338, 41717, 41749, 41552, 44054, 17962, 40689, 38556, 28647, 44567, 46042, 41331, 41232, 26149, 48172, 38920, 9948, 40260, 8455, 43920, 40238, 39993, 13040, 45237, 7745, 37974, 52754, 19946, 7401, 49655, 16439, 49758, 50398, 42355, 49185, 42017, 35216]",56111,0
4317,87574,"[6302, 2210, 2088, 10161]",16497,0
4318,168499,"[58808, 56638, 57576, 59505, 61215, 41331]",44214,1
4319,42668,"[1940, 54809, 22173, 41696, 23808, 53591, 30629, 56186, 56914, 35806, 31871, 57002, 57003, 23323, 57004, 56970, 20362, 58632, 59295, 58247, 56965, 59570, 56441, 58636, 29245, 33095, 57749]",60380,1
4320,38787,"[35835, 36683, 27858, 28296, 51671, 27335]",34751,0
4321,18550,"[15196, 17015, 14762, 10808]",35267,0
4322,181403,"[14398, 14788, 26598, 26987, 25584, 36581]",27598,0
4323,132866,"[19296, 29268, 43885, 5988, 41103, 36567, 8419, 25431, 33643, 24494, 53521, 56628, 2923, 26984, 55131, 2884, 52585, 48758, 55135, 46942, 54837, 52575, 38356]",31980,0
4324,120269,"[31945, 24762]",38795,1
4325,56729,[14861],28409,0
4326,116782,"[28092, 26213, 42870]",29832,0
4327,169357,"[52426, 46782, 54191]",21536,0
4328,173665,"[10020, 10322, 15728, 18028, 21789, 14843, 20006, 24735]",37166,0
4329,157200,"[6022, 26153, 29413, 53361, 32715, 34218, 32304, 38681, 49975, 33586, 38547]",56356,0
4330,179875,"[19127, 14767, 18344]",14242,0
4331,119016,"[10527, 13513, 13916, 8616, 12844, 18176, 21130, 30344]",32347,1
4332,16793,"[3706, 8554, 9288]",27031,0
4333,145325,"[719, 1200, 9464, 10979, 13187]",15915,1
4334,49704,[25074],23686,1
4335,17180,"[29205, 30667, 40580, 25188, 30526]",49157,1
4336,33963,"[16695, 27110]",30368,1
4337,96490,"[8675, 49831, 30072]",52697,0
4338,130192,"[18651, 22685]",9837,1
4339,186882,[26287],44216,1
4340,78972,"[53287, 40269, 36239]",58775,0
4341,153692,"[25018, 29334, 40562, 31460, 12754, 21744, 28296, 28570, 29608]",35470,0
4342,159367,"[21603, 27460, 27729, 25549, 29343]",25878,1
4343,152297,"[1492, 5236, 5273, 5720]",11586,0
4344,59355,"[17479, 28212, 26547, 27646, 25027, 9467, 6951, 12070, 16631, 18901, 30566, 30990]",32410,1
4345,72510,"[30492, 36403]",420,0
4346,84087,"[43291, 31634, 31874]",57596,1
4347,95402,"[38655, 52691, 16227, 49753, 439, 36395, 49629]",24364,0
4348,113885,"[22521, 35729, 26171, 17413, 31945, 31777, 16120, 25320]",44901,0
4349,18672,"[8011, 34536, 36033, 48100, 46782, 53232, 33095, 39072, 28727]",23368,1
4350,91624,[18712],22044,1
4351,9668,"[12361, 18417, 39992]",49156,1
4352,41100,[24265],43481,1
4353,90292,"[25101, 37978, 49156, 51127, 42191, 44183, 13164, 27257]",49123,0
4354,179523,"[27687, 10851, 38780, 51386, 18446]",6052,0
4355,73351,"[32706, 29920, 32610, 32877, 39946, 26030, 10640, 29137]",54806,1
4356,36722,[420],5003,1
4357,56430,"[1230, 5329]",29773,0
4358,175332,"[36001, 22048, 32555, 12726, 11687, 44026, 27287, 9837, 38064, 23542, 54347]",51165,1
4359,32324,"[8654, 7881, 8881]",56108,0
4360,44662,"[19264, 21433]",20522,0
4361,139737,"[11773, 9913, 5024, 11565, 24701, 16620, 7954, 11946, 20800, 24301, 34313, 25673, 32549, 34268, 28005, 18668, 50091, 50861, 54615, 42109, 13229, 32663, 46109, 49202, 12937, 28168, 51190, 25037]",33910,1
4362,87387,"[439, 36397, 44989]",31345,0
4363,77768,"[15233, 23877, 20835, 46271, 54188, 33717]",35560,1
4364,35335,[5961],44857,1
